TimeSlice,Attribute,Cset_CN,*2015,*2016,*2018,2020,2025,2030,2035,2040,2045,2050,2055,2060
\I:,Demand,AGR,9.963,10.241964,10.241964,11.1266029069217,10.0575677653019,9.09124466828167,10.285908883092,11.6375617873749,13.4911236681681,15.6399099016824,18.1309420734082,21.0187310883373
\I:,Demand,CCK,0.2,0.2056,0.2056,0.218164996538534,0.24925121815182,0.284766899987977,0.3221876094058,0.364525707373319,0.422585201973757,0.489892068831005,0.567919174600976,0.658373975412766
\I:,Demand,CCL,2.53,2.60084,2.60084,2.75978720621246,3.15302790962052,3.60230128484791,4.07567325898337,4.61125019827248,5.34570280496802,6.19713467071222,7.18417755870234,8.32843078897149
\I:,Demand,CH,5.67,5.82876,5.82876,6.18497765186745,7.06627203460409,8.07314161465914,9.13401872665443,10.3343038040336,11.980290475956,13.888440151359,16.1005085999377,18.6649022029519
\I:,Demand,CHW,1.2,1.2336,1.2336,1.30898997923121,1.49550730891092,1.70860139992786,1.9331256564348,2.18715424423991,2.53551121184254,2.93935241298603,3.40751504760585,3.9502438524766
\I:,Demand,CL,0.62,0.63736,0.63736,0.676311489269457,0.772678776270642,0.882777389962728,0.99878158915798,1.13002969285729,1.31001412611865,1.51866541337612,1.76054944126302,2.04095932377957
\I:,Demand,CMotS,0.76,0.78128,0.78128,0.829026986846431,0.947154628976915,1.08211421995431,1.22431291574204,1.38519768801861,1.60582376750028,1.86158986155782,2.15809286348371,2.50182110656851
\I:,Demand,CMotT,0.14,0.14392,0.14392,0.152715497576974,0.174475852706274,0.199336829991584,0.22553132658406,0.255167995161323,0.29580964138163,0.342924448181704,0.397543422220683,0.460861782788936
\I:,Demand,COTH,0.98,1.00744,1.00744,1.06900848303882,1.22133096894392,1.39535780994109,1.57871928608842,1.78617596612926,2.07066748967141,2.40047113727193,2.78280395554478,3.22603247952255
\I:,Demand,CRF,2.79,2.86812,2.86812,3.04340170171255,3.47705449321789,3.97249825483228,4.49451715121091,5.0851336178578,5.89506356753391,6.83399436019252,7.92247248568361,9.18431695700808
\I:,Demand,ICHEM,0,0,0,0,0,0,0,0,0,0,0,0
\I:,Demand,IFOOD,10.65,10.9482,10.9482,12.2268668017224,10.7730396822763,9.49207886844333,8.36342981201295,9.46245317724574,10.9695766476586,12.7167458136774,14.7421937312592,17.0902429909568
\I:,Demand,IMET,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41
\I:,Demand,IMETH,,,,,,,,,,,,
\I:,Demand,IOTH,8.53,8.76884,8.76884,9.79297406748284,10.2925141652931,10.8175358285197,11.369338873091,12.8633633761518,14.9121636702729,17.2872847346658,20.0407010079402,23.2326651093029
