TimeSlice,Attribute,Cset_CN,*2018,2020,2025,2030,2035,2040,2045,2050,2055,2060
,Demand,R_DDW-SH,10.1348537445439,10.6940907990798,11.2524255975618,11.7952283884725,12.1222180215513,12.2333944967981,12.311872008737,12.357650557368,12.3748175131046,12.3756349871873
,Demand,R_DDW-WH,3.32440629109805,3.50784566074016,3.69098907488284,3.86903772347836,3.97629594552385,4.01276374101932,4.03850571431024,4.05352186539661,4.059152922054,4.05942106760911
,Demand,R_DDW-CK,0.610691855710721,0.644389580732214,0.678032938869119,0.710740390996359,0.730443675410358,0.737142792111118,0.741871580370478,0.744630040188438,0.745664462620173,0.745713720831208
,Demand,R_DDW-RF,1.80129952482237,1.90069449055049,1.99992909546414,2.09640314767887,2.15452004660341,2.17427979223775,2.18822784797964,2.19636421382907,2.19941535102261,2.19956064326992
,Demand,R_DDW-CD,0.0523607292804075,0.0552499727519167,0.0581345548058891,0.0609388922639238,0.0626282521784025,0.0632026345493252,0.0636080809288001,0.0638445913168272,0.0639332827123373,0.0639375061121235
,Demand,R_DDW-SC,0.371664404156635,0.39217269286956,0.412647894133262,0.432553507074841,0.444544840172178,0.448621893425272,0.451499813368633,0.45317860000226,0.45380814498987,0.453838123322614
,Demand,R_DDW-CW,0.169472419951373,0.17882383826954,0.188160169293828,0.197236778078787,0.202704614696233,0.204563679146164,0.205875959934351,0.206641457060793,0.206928518483209,0.206942188074753
,Demand,R_DDW-DW,0.0562840785185564,0.0593898107847893,0.0624905323570489,0.0655049966674154,0.0673209390230579,0.0679383594239764,0.0683741855893305,0.0686284175191205,0.0687237544927917,0.0687282943486809
,Demand,R_DDW-LT,0.174899527084259,0.184550410938302,0.19418572434988,0.203552998296129,0.209195934408327,0.211114532686474,0.212468837353402,0.213258848409109,0.213555102555,0.21356920989528
,Demand,R_DDW-OTH,0.654322525903945,0.690427773332895,0.726474769653832,0.761518994481214,0.78262997329289,0.78980770608886,0.794874341003662,0.797829878037297,0.79893820442491,0.798990981871939
,Demand,R_DDW-MPS,0.051890597115513,0.0547538988878359,0.0576125810961704,0.0603917392020769,0.062065930832141,0.0626351559863628,0.0630369619775782,0.0632713488057872,0.0633592438663656,0.0633634293454408
,Demand,R_DDW-MPM,1.30149281491673e-05,1.37330865228937e-05,1.44500862417436e-05,1.51471401411818e-05,1.55670521287953e-05,1.57098222045838e-05,1.5810601081611e-05,1.58693887598769e-05,1.58914341392266e-05,1.58924839191957e-05
,Demand,R_JDW-SH,1.36575791181328,1.55848685600089,1.75090485717206,1.93797008817888,2.05065998637576,2.08897455176269,2.11602012732994,2.13179671307751,2.13771293273284,2.13799465747833
,Demand,R_JDW-WH,0.762716517284035,0.87034726781393,0.977804370164653,1.08227218269888,1.14520459988818,1.16660162173254,1.18170540185797,1.19051594026447,1.19381989216691,1.19397722320988
,Demand,R_JDW-CK,0.134040414243323,0.152955528914918,0.17184012651583,0.190199383919937,0.20125917753687,0.205019507366627,0.20767385783469,0.209222228941061,0.20980286810595,0.209830517589992
,Demand,R_JDW-RF,0.395407212765886,0.451205106361361,0.506912977332477,0.561071141790487,0.593696542066396,0.604789178160205,0.612619274226424,0.617186830265051,0.618899663779536,0.618981227280226
,Demand,R_JDW-CD,0.0114938186225285,0.0131157689759866,0.0147351025240783,0.0163093887260298,0.0172577539079283,0.0175801980697738,0.0178078057134294,0.0179405768388952,0.0179903660109449,0.0179927369238996
,Demand,R_JDW-SC,0.0815848692051149,0.0930977190063731,0.104591994325941,0.115766516744964,0.122498156756423,0.12478691436032,0.12640250796307,0.127344937564674,0.127698348665276,0.127715177765305
,Demand,R_JDW-CW,0.0372012629161552,0.0424509195809716,0.0476921066094003,0.0527874919488977,0.0558570011895587,0.0569006343313834,0.0576373165491421,0.0580670478428346,0.0582281970779693,0.058235870851071
,Demand,R_JDW-DW,0.0123550416260246,0.0140985234740018,0.0158391924413958,0.0175314386995944,0.0185508641563405,0.0188974688116342,0.0191421309212533,0.0192848504851977,0.0193383703216769,0.0193409188853188
,Demand,R_JDW-LT,0.0354892686583624,0.040497337232855,0.0454973259418366,0.0503582227247996,0.0532864737988738,0.054282079164059,0.0549848594218368,0.0553948145722072,0.055548547753596,0.0555558683812812
,Demand,R_JDW-OTH,0.143631773978915,0.163900373495206,0.184136272269535,0.203809239745602,0.215660424972149,0.219689827949175,0.222534112403546,0.224193278335263,0.224815465559656,0.224845093522723
,Demand,R_JDW-MPS,0.0113906188790151,0.0129980061994234,0.0146028002100198,0.0161629513418442,0.0171028014212565,0.0174223504482566,0.0176479144673156,0.0177794934784333,0.0178288356076024,0.017831185232801
,Demand,R_JDW-MPM,2.85693544737819e-06,3.26009192747087e-06,3.6625979671611e-06,4.0539069135071e-06,4.28963519443842e-06,4.36978280995507e-06,4.42635759737859e-06,4.45935955670897e-06,4.47173529145787e-06,4.4723246121602e-06
