TimeSlice,Attribute,Cset_CN,*2018,2020,2025,2030,2035,2040,2045,2050,2055,2060
,Demand,C_EDU-OTH,0.0797210401563,0.0859421700233265,0.089573388855791,0.0929980593141585,0.0976426653431939,0.101532406971557,0.104599851493327,0.107115294191281,0.109325179389021,0.111361132940938
,Demand,C_EDU-LT,0.073444216262166,0.079175526421355,0.0825208417948612,0.0856758713488893,0.0899547850331594,0.0935382684497999,0.0963641981966702,0.0986815878988292,0.100717478123783,0.102593131184425
,Demand,C_EDU-SH,1.75198966863856,1.88870834708179,1.9685098382135,2.04377211840689,2.14584431618319,2.23132723428366,2.2987389376524,2.35401957134995,2.40258511976385,2.44732825886229
,Demand,C_EDU-WH,0.1292460397986,0.139331914202767,0.145218950458415,0.150771124558144,0.158301093240195,0.164607254077034,0.169580283229231,0.173658391171795,0.177241120519749,0.180541866888377
,Demand,C_EDU-MPM,0.07365915013644,0.0794072329260671,0.0827623383365631,0.0859266010577487,0.0902180369465251,0.0938120073969081,0.0966462072031491,0.0989703787265629,0.101012226966946,0.102893369110317
,Demand,C_EDU-MPS,0.0078758367417,0.00849043739273958,0.00884917439167746,0.00918750597103648,0.00964635797224569,0.0100306350711435,0.0103336754256136,0.0105821821684176,0.010800502137665,0.0110016389737768
,Demand,C_EDU-RF,0.0028561025898,0.0030789820842203,0.0032090748864617,0.00333176784363057,0.00349816646665557,0.00363752116043075,0.00374741606678823,0.00383753484082873,0.00391670664822175,0.00398964714424314
,Demand,C_EDU-SC,0.3544693613685,0.382130815943502,0.398276563891714,0.41350392103476,0.434155564938209,0.45145080127972,0.465089799197128,0.476274391933934,0.486100362508387,0.495152968368883
,Demand,C_HLTH-OTH,0.1601945983575,0.172695581766952,0.179992295925151,0.186873963644355,0.196207017953373,0.204023218001044,0.210187061851871,0.215241691494184,0.219682321859443,0.223773447124296
,Demand,C_HLTH-LT,0.0504687468425175,0.0544071378584628,0.0567059420841243,0.0588739873836278,0.0618143334378569,0.0642767998725617,0.0662186972778038,0.0678111406336732,0.0692101456689449,0.0704990403471044
,Demand,C_HLTH-SH,1.9829550314479,2.1376973773446,2.22801912477798,2.31320325563173,2.42873166414611,2.52548382289708,2.60178243285259,2.66435073031141,2.7193186906289,2.76996033217864
,Demand,C_HLTH-WH,0.470905723287295,0.50765343322626,0.529102748580947,0.54933199942936,0.576767310825188,0.599743699383513,0.617862845575485,0.632721361730635,0.645774974495638,0.657801187124888
,Demand,C_HLTH-PH,0.2155526700768,0.232373589009907,0.242191811569927,0.251451561066258,0.264009817068068,0.274527043038259,0.28282091195522,0.28962225811059,0.295597426698483,0.301102312527964
,Demand,C_HLTH-MPM,0.009041435651472,0.00974699525357819,0.0101588241929118,0.0105472277751546,0.0110739884202193,0.0115151373134693,0.0118630266812407,0.012148311635425,0.0123989422691113,0.0126298467203446
,Demand,C_HLTH-MPS,0.0450386875512,0.048553337181299,0.0506048072838561,0.0525395871416932,0.0551635739754076,0.0573610974586845,0.0590940612424712,0.06051516961617,0.0617636521842585,0.0629138714452434
,Demand,C_HLTH-RF,0.088931149776,0.0958710019266466,0.0999217326399715,0.103742052606563,0.108923246349254,0.113262366795546,0.116684190791574,0.119490240623414,0.121955432135249,0.124226597813814
,Demand,C_HLTH-SC,0.5479836419925,0.590746222550377,0.615706365026997,0.639246742657808,0.671172669896353,0.697909837145314,0.718994727876221,0.736285288161759,0.751475518202267,0.765470183100259
,Demand,C_OFFC-OTH,1.5902751652272,1.7143742525922,1.78680979931176,1.85512511943743,1.94777571212611,2.0253682711119,2.08655764889875,2.13673569529987,2.18081848123792,2.22143167901884
,Demand,C_OFFC-LT,0.399985241005569,0.43119858348468,0.449417537188742,0.466600173491142,0.489903605787777,0.509419648724745,0.524809971453929,0.53743072943456,0.548518410449253,0.558733422327458
,Demand,C_OFFC-SH,5.8799862461184,6.33883823778476,6.60666611295644,6.85925959584638,7.20183188938172,7.48872763523358,7.71497319805339,7.90050475205557,8.06349929581384,8.21366515992618
,Demand,C_OFFC-WH,0.59011078717862,0.636160811560813,0.663039806107827,0.688389889047693,0.722770174535125,0.751562805561193,0.774268632000737,0.792888432591422,0.809246436589563,0.82431696440537
,Demand,C_OFFC-MPM,0.21971969317832,0.236865790907672,0.246873817473409,0.256312574680717,0.269113604492082,0.279834147468582,0.2882883518774,0.295221180359298,0.301311859766575,0.306923164998862
,Demand,C_OFFC-MPS,0.46676443225552,0.503188971432095,0.524449654852781,0.544501003392992,0.571695040148444,0.59446936721723,0.612429168016022,0.627157013770165,0.640095829014554,0.652016279398741
,Demand,C_OFFC-SC,4.424858736893,4.77015805551062,4.97170623331787,5.16179009284826,5.4195855948476,5.63548289366323,5.80573918567198,5.94535701526092,6.06801509656014,6.18101922752034
,Demand,C_WSR-OTH,0.5103613681236,0.550188048056342,0.573434531138592,0.59535872451437,0.625092750597399,0.649994255334498,0.669631545310957,0.685735007762617,0.69988233989355,0.71291618940373
,Demand,C_WSR-CK,1.09172100373596,1.17691480112604,1.2266416719846,1.27354001479277,1.337144477881,1.39041162826519,1.43241802463993,1.46686516207901,1.49712791431465,1.52500880060139
,Demand,C_WSR-LT,0.308064974858103,0.332105205797351,0.346137277332472,0.359371186681695,0.377319277132539,0.392350354933289,0.404203840758678,0.413924233141704,0.422463863665167,0.430331372400048
,Demand,C_WSR-SH,4.47322734165231,4.82230116410361,5.02605248662846,5.21821417318553,5.47882766542735,5.69708496073913,5.86920234251043,6.0103463495478,6.13434521947049,6.24858461068906
,Demand,C_WSR-WH,2.0634111837894,2.22443202494076,2.31841847487924,2.40705885526984,2.52727469798611,2.62795246589129,2.70734680544664,2.77245374064171,2.82965196363237,2.88234833237597
,Demand,C_WSR-MPM,0.0441077971953648,0.0475498036463951,0.0495588725637138,0.0514536630699901,0.0540234155516362,0.0561755191186471,0.0578726648233323,0.0592644007585432,0.060487078836198,0.0616135245798945
,Demand,C_WSR-MPS,0.96128877771,1.03630413518808,1.08008994011754,1.12138515242948,1.17739053875965,1.22429365201815,1.26128137808451,1.29161297977679,1.31826012131496,1.34280996784931
