TimeSlice,Attribute,Cset_CN,*2018,2020,2025,2030,2035,2040,2045,2050,2055,2060
,Demand,R_DDW-SH,10.1348537445439,10.6287950567244,10.8470606368044,11.023635038667,11.3506246717457,11.6449153415166,11.9065070479796,12.1353997911348,12.3356809413955,12.5196126100023
,Demand,R_DDW-WH,3.32440629109805,3.48642753452545,3.55802239774082,3.61594183764538,3.72320005969088,3.81973245953182,3.90553903716822,3.98061979260006,4.04631545360293,4.10664820350352
,Demand,R_DDW-CK,0.610691855710721,0.640455081125794,0.653607023472139,0.664246797055698,0.683950081469698,0.701683037442298,0.717445664973498,0.731237964063298,0.743306225766873,0.754389323249748
,Demand,R_DDW-RF,1.80129952482237,1.8890892722965,1.92788230232863,1.95926542774788,2.01738232667241,2.0696875357045,2.11618105484413,2.1568628840913,2.19245948468258,2.22515024032763
,Demand,R_DDW-CD,0.0523607292804075,0.0549126286939942,0.0560402764369087,0.0569525307907272,0.058641890705206,0.0601623146282368,0.0615138025598198,0.0626963544999549,0.0637310874475731,0.0646813523994674
,Demand,R_DDW-SC,0.371664404156635,0.389778173541685,0.397782388384157,0.404257708256719,0.416249041354056,0.427041241141659,0.436634307619528,0.445028240787664,0.452372932309783,0.459118057177035
,Demand,R_DDW-CW,0.169472419951373,0.177731979644994,0.181381760587139,0.184334392360559,0.189802228978005,0.194723281933705,0.199097551227662,0.202925036859873,0.206274086788059,0.209349744885372
,Demand,R_DDW-DW,0.0562840785185564,0.059027189795647,0.0602393313180383,0.0612199401900853,0.0630358825457278,0.064670230665806,0.06612298455032,0.0673941441992698,0.0685064088921008,0.0695278764671497
,Demand,R_DDW-LT,0.174899527084259,0.183423587133398,0.18719024698829,0.190237432488877,0.195880368601075,0.200959011102053,0.205473359991811,0.20942341527035,0.212879713639071,0.216053865202182
,Demand,R_DDW-OTH,0.654322525903945,0.686212174751438,0.700303753108232,0.711703681666537,0.732814660478213,0.751814541408722,0.768703324458063,0.783481009626236,0.796411484148388,0.808286409729956
,Demand,R_DDW-MPS,0.051890597115513,0.0544195837467074,0.0555371066597753,0.0564411701400099,0.058115361770074,0.0596221342371318,0.0609614875411831,0.062133421682228,0.0631588640556423,0.0641005968475534
,Demand,R_DDW-MPM,1.30149281491673e-05,1.36492353478671e-05,1.39295265995991e-05,1.41562790729103e-05,1.45761910605237e-05,1.49541118493758e-05,1.52900414394665e-05,1.55839798307959e-05,1.58411759232091e-05,1.60773764162417e-05
,Demand,R_JDW-SH,1.36575791181328,1.5359840919547,1.61120459900112,1.67205714402743,1.78474704222431,1.8861679506015,1.976319869159,2.05520279789682,2.1242253605424,2.18761342827815
,Demand,R_JDW-WH,0.762716517284035,0.857780450756443,0.899787839230298,0.933771344512517,0.996703761701813,1.05334293717218,1.10368887092362,1.14774156295612,1.18628766848457,1.22168715315355
,Demand,R_JDW-CK,0.134040414243323,0.150747026377037,0.158129438616339,0.164101727169482,0.175161520786415,0.185115335041654,0.1939631699352,0.201705025467052,0.208479149057423,0.214700282966948
,Demand,R_JDW-RF,0.395407212765886,0.444690221743766,0.466467676427935,0.484085392576926,0.516710792852836,0.546073653101154,0.572173973321882,0.595011753515019,0.614994811184013,0.633346598839212
,Demand,R_JDW-CD,0.0114938186225285,0.0129263923037263,0.0135594260626435,0.0140715432608687,0.0150199084427672,0.0158734371064758,0.0166321292519946,0.0172959848793236,0.0178768585532364,0.0184103139680543
,Demand,R_JDW-SC,0.0815848692051149,0.0917534946415847,0.0962468643492341,0.0998819499554223,0.106613589966882,0.112672065977196,0.118057377986364,0.122769525994385,0.126892655501404,0.13067920300785
,Demand,R_JDW-CW,0.0372012629161552,0.0418379769544771,0.0438868743726184,0.0455444093625753,0.0486139186032363,0.0513764769198313,0.0538320843123601,0.0559807407808228,0.0578608151907277,0.0595874141385996
,Demand,R_JDW-DW,0.0123550416260246,0.0138949569531078,0.0145754234454858,0.0151259131921288,0.0161453386488749,0.0170628215599464,0.0178783619253433,0.0185919597450656,0.0192163578373226,0.0197897846567423
,Demand,R_JDW-LT,0.0354892686583624,0.0399126020965008,0.0418672096884453,0.0434484652684453,0.0463767163425195,0.0490121423091862,0.0513547431684455,0.0534045189202974,0.0551980727031678,0.0568452139323345
,Demand,R_JDW-OTH,0.143631773978915,0.16153383994528,0.169444506084,0.175844146106336,0.187695331332882,0.198361398036774,0.207842346218012,0.216138175876594,0.223397026827854,0.230063318517787
,Demand,R_JDW-MPS,0.0113906188790151,0.0128103298866908,0.0134376798146985,0.0139451988575811,0.0148850489369933,0.0157309140084644,0.0164827940719942,0.0171406891275828,0.0177163473012228,0.0182450129708922
,Demand,R_JDW-MPM,2.85693544737819e-06,3.21301993637239e-06,3.37036856389405e-06,3.49766183559697e-06,3.73339011652829e-06,3.94554556936648e-06,4.13412819411154e-06,4.29913799076346e-06,4.4435215628339e-06,4.57611872085777e-06
